pitcher_id,event
408241,Flyout
408241,Strikeout
408241,Strikeout
461829,Lineout
461829,Flyout
461829,Strikeout
408241,Lineout
408241,Walk
408241,Lineout
408241,Pop Out
461829,Flyout
461829,Strikeout
461829,Strikeout
408241,Strikeout
408241,Groundout
408241,Pop Out
461829,Strikeout
461829,Single
461829,Lineout
461829,Forceout
408241,Groundout
408241,Flyout
408241,Flyout
461829,Home Run
461829,Strikeout
461829,Groundout
461829,Flyout
408241,Walk
408241,Home Run
408241,Groundout
408241,Walk
519326,Pop Out
519326,Strikeout
407819,Groundout
407819,Strikeout
407819,Flyout
592612,Walk
592612,Strikeout
592612,Walk
592612,Flyout
592612,Flyout
519322,Groundout
519322,Groundout
519322,Flyout
547888,Double
547888,Walk
547888,Double
547888,Sac Fly
547888,Groundout
547888,Groundout
502042,Flyout
502042,Single
502042,Grounded Into DP
547888,Strikeout
547888,Groundout
547888,Flyout
502042,Strikeout
502042,Strikeout
502042,Flyout
547888,Strikeout
547888,Groundout
547888,Lineout
502042,Strikeout
502042,Double
502042,Lineout
502042,Pop Out
547888,Single
547888,Strikeout
547888,Single
547888,Strikeout
502042,Strikeout
502042,Walk
502042,Strikeout
502042,Flyout
547888,Triple
547888,Sac Fly
547888,Single
547888,Strikeout - DP
502042,Flyout
502042,Groundout
502042,Single
502042,Strikeout
547888,Groundout
547888,Groundout
547888,Flyout
502042,Lineout
502042,Strikeout
502042,Walk
502042,Walk
502042,Lineout
425626,Strikeout
425626,Strikeout
425626,Groundout
502042,Strikeout
502042,Flyout
502042,Hit By Pitch
459429,Strikeout
425626,Single
425626,Single
592705,Pop Out
592705,Flyout
592705,Groundout
448178,Strikeout
448178,Single
448178,Single
448178,Home Run
448178,Walk
448178,Walk
460156,Grounded Into DP
476454,Strikeout
476454,Strikeout
476454,Single
460156,Walk
460156,Sac Bunt
460156,Intent Walk
458584,Grounded Into DP
458677,Strikeout
458677,Strikeout
476589,Strikeout
502202,Walk
502202,Strikeout
502202,Lineout
502202,Flyout
476589,Strikeout
476589,Single
476589,Flyout
544993,Strikeout
544993,Strikeout
544993,Flyout
476589,Walk
476589,Sac Bunt
592741,Walk
592741,Single
592741,Single
592741,Walk
592741,Grounded Into DP
544993,Walk
544993,Strikeout
544993,Single
544993,Single
544993,Home Run
434671,Strikeout
434671,Strikeout
434671,Strikeout
571800,Pop Out
571800,Double
571800,Single
571800,Double Play
434671,Walk
434671,Flyout
434671,Pop Out
434671,Flyout
571800,Flyout
571800,Strikeout
571800,Flyout
434671,Groundout
434671,Strikeout
434671,Pop Out
571800,Single
571800,Double Play
571800,Single
571800,Strikeout
434671,Groundout
434671,Pop Out
434671,Groundout
571800,Single
571800,Single
571800,Strikeout
571800,Walk
571800,Single
571800,Single
571800,Sac Fly
571800,Flyout
434671,Groundout
434671,Groundout
434671,Lineout
571800,Groundout
571800,Strikeout
571800,Double
571800,Double
571800,Walk
467094,Flyout
434671,Groundout
434671,Groundout
434671,Groundout
467094,Groundout
467094,Strikeout
467094,Groundout
434671,Flyout
434671,Walk
434671,Strikeout
434671,Flyout
467094,Lineout
467094,Single
467094,Single
467094,Single
467094,Grounded Into DP
434671,Walk
434671,Flyout
434671,Single
434671,Single
434671,Single
543935,Single
543935,Walk
543935,Flyout
543935,Double
541652,Walk
541652,Flyout
572193,Flyout
572193,Walk
572193,Grounded Into DP
465657,Bunt Groundout
465657,Strikeout
465657,Single
465657,Strikeout
434643,Flyout
434643,Single
434643,Groundout
434643,Pop Out
502327,Single
502327,Lineout
502327,Flyout
502327,Walk
502327,Groundout
434643,Single
434643,Single
434643,Single
434643,Single
434643,Pop Out
434643,Single
434643,Sac Fly
434643,Walk
434643,Strikeout
502327,Lineout
502327,Single
502327,Pop Out
502327,Strikeout
434643,Double
434643,Lineout
434643,Intent Walk
434643,Sac Fly
434643,Groundout
502327,Flyout
502327,Field Error
502327,Flyout
502327,Lineout
434643,Groundout
434643,Home Run
434643,Pop Out
434643,Walk
434643,Lineout
502327,Pop Out
502327,Groundout
502327,Lineout
434643,Strikeout
434643,Single
434643,Pop Out
434643,Forceout
502327,Strikeout
502327,Flyout
502327,Double
502327,Strikeout
607359,Lineout
607359,Walk
607359,Hit By Pitch
607359,Double
607359,Double
607359,Hit By Pitch
607359,Strikeout
607359,Home Run
446321,Single
446321,Double
446321,Groundout
502327,Groundout
502327,Groundout
502327,Groundout
446321,Strikeout
446321,Lineout
446321,Strikeout
502327,Flyout
502327,Groundout
502327,Flyout
446321,Walk
446321,Walk
446321,Double
446321,Single
446321,Sac Fly
446321,Grounded Into DP
459987,Single
459987,Strikeout
459987,Strikeout
459987,Single
459987,Flyout
518693,Strikeout
518693,Single
518693,Strikeout
518693,Walk
518693,Pop Out
641627,Groundout
641627,Groundout
641627,Groundout
502188,Walk
502188,Lineout
502188,Grounded Into DP
501957,Groundout
501957,Double
501957,Single
501957,Pop Out
501957,Single
501957,Lineout
502188,Groundout
502188,Pop Out
502188,Strikeout
501957,Single
501957,Flyout
501957,Flyout
501957,Groundout
502188,Strikeout
502188,Strikeout
502188,Strikeout
501957,Strikeout
501957,Single
501957,Single
501957,Grounded Into DP
502188,Flyout
502188,Strikeout
502188,Groundout
501957,Double
501957,Groundout
501957,Walk
501957,Strikeout
501957,Strikeout
502188,Groundout
502188,Strikeout
502188,Flyout
501957,Triple
501957,Sac Fly
501957,Single
501957,Strikeout
501957,Single
502032,Flyout
502188,Groundout
502188,Flyout
502188,Single
502188,Groundout
502032,Lineout
502032,Strikeout
502032,Strikeout
502032,Groundout
502188,Single
502188,Strikeout
502188,Single
502188,Strikeout
502188,Strikeout
502032,Lineout
502032,Groundout
502032,Strikeout
502188,Flyout
502188,Flyout
502188,Walk
474029,Home Run
474029,Groundout
502032,Walk
502032,Sac Bunt
503285,Double
503285,Lineout
503285,Strikeout
502085,Flyout
502085,Flyout
502085,Strikeout
502046,Hit By Pitch
502046,Grounded Into DP
502046,Groundout
594736,Double
594736,Groundout
594736,Strikeout
594736,Lineout
502046,Single
502046,Grounded Into DP
502046,Single
502046,Groundout
594736,Groundout
594736,Strikeout
594736,Flyout
502046,Groundout
502046,Strikeout
502046,Strikeout
594736,Single
594736,Sac Bunt
594736,Fielders Choice Out
594736,Groundout
502046,Groundout
502046,Groundout
502046,Lineout
594736,Single
594736,Forceout
594736,Pop Out
594736,Runner Out
502046,Flyout
502046,Strikeout
502046,Groundout
594736,Groundout
594736,Pop Out
594736,Groundout
502046,Strikeout
502046,Strikeout
502046,Strikeout
594736,Groundout
594736,Double
594736,Single
594736,Forceout
594736,Forceout
502046,Groundout
502046,Groundout
502046,Lineout
594736,Strikeout
594736,Single
594736,Forceout
594736,Forceout
502046,Groundout
502046,Pop Out
502046,Lineout
594736,Strikeout
594736,Flyout
594736,Flyout
453343,Strikeout
453343,Groundout
453343,Walk
453343,Single
453343,Groundout
571578,Single
571578,Grounded Into DP
571578,Double
571578,Groundout
571735,Field Error
571735,Walk
571735,Walk
571735,Forceout
571735,Single
571735,Strikeout
571735,Flyout
571578,Strikeout
571578,Pop Out
571578,Flyout
571735,Groundout
571735,Pop Out
571735,Lineout
571578,Single
571578,Sac Bunt
571578,Double
571578,Single
571578,Flyout
571578,Groundout
571735,Groundout
571735,Groundout
571735,Double
571735,Strikeout
571578,Flyout
571578,Strikeout
571578,Triple
571578,Strikeout
571735,Double
571735,Single
571735,Fielders Choice Out
571735,Sac Bunt
571735,Double
571735,Walk
571735,Strikeout
571578,Single
571578,Forceout
571578,Single
571578,Grounded Into DP
571735,Flyout
571735,Groundout
571735,Strikeout
517414,Groundout
517414,Pop Out
517414,Lineout
429783,Walk
429783,Flyout
429783,Pop Out
429783,Single
429783,Pop Out
542609,Pop Out
542609,Pop Out
542609,Strikeout
115629,Groundout
115629,Flyout
115629,Flyout
543339,Lineout
543339,Single
543339,Walk
543339,Single
543339,Forceout
543339,Forceout
592454,Single
592454,Sac Bunt
592454,Single
592454,Single
592454,Strikeout
457429,Single
446099,Groundout
446899,Groundout
446899,Groundout
446899,Groundout
453329,Flyout
453329,Pop Out
453329,Strikeout
543521,Walk
543521,Single
543521,Single
543521,Flyout
543521,Flyout
543521,Strikeout
453329,Double
453329,Groundout
453329,Strikeout
453329,Strikeout
543521,Groundout
543521,Single
543521,Single
543521,Sac Fly
543521,Walk
543521,Groundout
453329,Flyout
453329,Strikeout
453329,Strikeout
543521,Pop Out
543521,Groundout
543521,Groundout
453329,Pop Out
453329,Groundout
453329,Groundout
543521,Groundout
543521,Groundout
543521,Field Error
543521,Forceout
453329,Flyout
453329,Strikeout
453329,Flyout
543521,Field Error
543521,Double
543521,Walk
543521,Pop Out
543521,Flyout
543521,Groundout
453329,Single
453329,Forceout
453329,Flyout
453329,Groundout
543521,Pop Out
543521,Single
543521,Double
433584,Flyout
433584,Walk
433584,Lineout
453329,Single
453329,Grounded Into DP
453329,Single
453329,Strikeout
433584,Groundout
433584,Flyout
433584,Strikeout
453329,Lineout
453329,Pop Out
453329,Strikeout
433584,Single
433584,Single
433584,Double
433584,Groundout
433584,Groundout
433584,Intent Walk
433584,Single
433584,Pop Out
453329,Single
453329,Flyout
453329,Groundout
453329,Single
453329,Flyout
453385,Single
453385,Groundout
453385,Groundout
453385,Strikeout
543054,Double
543054,Groundout
543054,Home Run
543054,Groundout
543054,Groundout
453385,Flyout
453385,Field Error
453385,Lineout
453385,Strikeout
543054,Walk
543054,Single
543054,Strikeout
543054,Walk
543054,Walk
543054,Strikeout
543054,Home Run
475479,Strikeout
453385,Single
453385,Forceout
453385,Single
453385,Single
453385,Field Error
453385,Strikeout
453385,Forceout
475479,Flyout
475479,Groundout
475479,Lineout
453385,Groundout
453385,Double
453385,Groundout
453385,Groundout
475479,Pop Out
475479,Pop Out
475479,Groundout
453385,Strikeout
453385,Flyout
453385,Single
453385,Single
453385,Forceout
475479,Hit By Pitch
475479,Strikeout
475479,Flyout
475479,Forceout
453385,Groundout
453385,Groundout
453385,Groundout
457768,Flyout
457768,Flyout
457768,Groundout
453385,Walk
453385,Flyout
453385,Double
444468,Strikeout
444468,Groundout
457768,Strikeout
457768,Groundout
457768,Lineout
519166,Strikeout
519166,Flyout
519166,Double
519166,Lineout
543272,Flyout
543272,Flyout
543272,Groundout
460701,Flyout
460701,Single
467008,Forceout
467008,Walk
467008,Strikeout
595001,Single
595001,Lineout
595001,Flyout
595001,Walk
595001,Strikeout
519076,Pop Out
519076,Strikeout
519076,Double
519076,Groundout
595001,Hit By Pitch
595001,Hit By Pitch
595001,Grounded Into DP
595001,Groundout
519076,Lineout
519076,Home Run
519076,Flyout
519076,Strikeout
595001,Hit By Pitch
595001,Flyout
595001,Groundout
519076,Strikeout
519076,Pop Out
519076,Groundout
595001,Home Run
595001,Lineout
595001,Groundout
595001,Single
595001,Intent Walk
595001,Lineout
519076,Single
519076,Strikeout
519076,Single
519076,Lineout
519076,Strikeout
595001,Single
595001,Strikeout
595001,Single
595001,Walk
595001,Hit By Pitch
458919,Single
458919,Single
458919,Single
458919,Strikeout
458919,Intent Walk
458919,Walk
543881,Forceout
519076,Home Run
519076,Groundout
519076,Groundout
519076,Single
519076,Flyout
543881,Single
543881,Forceout
543881,Walk
543881,Single
543881,Pop Out
543881,Pop Out
519076,Double
519076,Groundout
519076,Single
519076,Groundout
519076,Walk
518468,Flyout
448159,Groundout
448159,Walk
448159,Walk
448159,Strikeout
448159,Strikeout
518468,Lineout
518468,Groundout
518468,Single
519293,Pop Out
543331,Single
543331,Flyout
543331,Strikeout
519293,Groundout
502026,Field Error
502026,Forceout
502026,Single
502026,Lineout
488674,Lineout
488674,Flyout
488674,Groundout
455009,Groundout
455009,Groundout
455009,Double
455009,Groundout
430599,Single
430599,Home Run
430599,Flyout
430599,Single
430599,Single
430599,Single
430599,Groundout
430599,Strikeout
460059,Groundout
460059,Single
460059,Grounded Into DP
430599,Double
430599,Groundout
430599,Strikeout
430599,Strikeout
460059,Single
460059,Strikeout
460059,Strikeout
460059,Single
460059,Forceout
430599,Double
430599,Fielders Choice Out
430599,Double Play
460059,Flyout
460059,Lineout
460059,Walk
460059,Double
460059,Walk
460059,Groundout
430599,Groundout
430599,Flyout
430599,Groundout
460059,Strikeout
460059,Groundout
460059,Flyout
430599,Groundout
430599,Single
430599,Strikeout
430599,Triple
430599,Groundout
460059,Single
460059,Single
460059,Walk
460059,Single
488846,Forceout
488846,Forceout
488846,Lineout
605232,Strikeout
605232,Lineout
605232,Strikeout
519151,Strikeout
519151,Flyout
519151,Groundout
605232,Single
605232,Flyout
605232,Single
516969,Sac Fly
516969,Strikeout
519151,Single
457744,Grounded Into DP
430641,Walk
430641,Groundout
462985,Single
462985,Grounded Into DP
462985,Walk
462985,Strikeout
502272,Lineout
502272,Single
502272,Flyout
502272,Groundout
430630,Groundout
430630,Strikeout
430630,Double
430630,Flyout
450282,Strikeout
450282,Strikeout
450282,Flyout
425844,Single
425844,Flyout
425844,Pop Out
425844,Single
425844,Groundout
518774,Flyout
518774,Groundout
518774,Strikeout
425844,Strikeout
425844,Double
425844,Strikeout
425844,Flyout
518774,Walk
518774,Double
518774,Walk
518774,Forceout
518774,Groundout
518774,Strikeout
425844,Flyout
425844,Groundout
425844,Flyout
518774,Walk
518774,Single
518774,Flyout
518774,Strikeout
518774,Walk
518774,Pop Out
425844,Single
425844,Forceout
425844,Lineout
425844,Lineout
518774,Groundout
518774,Groundout
518774,Single
518774,Groundout
425844,Flyout
425844,Strikeout
425844,Lineout
425844,Runner Out
518774,Groundout
518774,Home Run
518774,Single
518774,Strikeout
518774,Single
518774,Single
518774,Walk
518774,Flyout
425844,Lineout
425844,Strikeout
425844,Flyout
456776,Groundout
456776,Groundout
456776,Groundout
425844,Flyout
425844,Groundout
425844,Groundout
456776,Double
456776,Flyout
456776,Walk
456776,Single
448614,Flyout
448614,Strikeout
554340,Strikeout
554340,Single
571893,Lineout
571893,Single
571893,Double
520980,Single
520980,Flyout
543219,Strikeout
543219,Single
543219,Grounded Into DP
520980,Hit By Pitch
520980,Single
520980,Flyout
520980,Sac Fly
434442,Strikeout
622072,Single
622072,Grounded Into DP
622072,Strikeout
429781,Single
429781,Double
429781,Walk
429781,Single
429781,Single
429781,Forceout
429781,Lineout
429781,Single
429781,Flyout
622072,Single
622072,Pop Out
622072,Strikeout
622072,Lineout
429781,Groundout
429781,Home Run
429781,Groundout
429781,Groundout
622072,Single
622072,Sac Bunt
622072,Single
622072,Single
622072,Walk
622072,Flyout
622072,Flyout
429781,Strikeout
429781,Flyout
429781,Groundout
622072,Double
622072,Groundout
622072,Strikeout
622072,Groundout
429781,Groundout
429781,Double
429781,Walk
429781,Single
429781,Double
429781,Single
542587,Strikeout
542587,Flyout
622072,Groundout
622072,Single
622072,Flyout
622072,Walk
622072,Home Run
622072,Single
622072,Groundout
542587,Lineout
542587,Walk
542587,Sac Bunt
542587,Strikeout
622072,Double
622072,Strikeout
622072,Pop Out
622072,Groundout
542587,Groundout
542587,Groundout
542587,Walk
542587,Walk
542587,Flyout
430911,Flyout
430911,Lineout
430911,Strikeout
518603,Pop Out
518603,Groundout
518603,Strikeout
430911,Strikeout
430911,Home Run
430911,Strikeout
445968,Pop Out
518617,Pop Out
518617,Field Error
518617,Groundout
518617,Strikeout
502010,Groundout
502010,Walk
502010,Grounded Into DP
593372,Strikeout
593372,Lineout
593372,Flyout
628333,Flyout
628333,Strikeout
628333,Single
628333,Flyout
593372,Strikeout
593372,Single
593372,Forceout
593372,Single
593372,Groundout
628333,Lineout
628333,Groundout
628333,Pop Out
593372,Walk
593372,Forceout
593372,Groundout
628333,Groundout
628333,Groundout
628333,Strikeout
593372,Home Run
593372,Pop Out
593372,Strikeout
593372,Groundout
628333,Lineout
628333,Groundout
628333,Lineout
593372,Groundout
593372,Single
593372,Sac Bunt
593372,Strikeout
628333,Single
628333,Lineout
628333,Groundout
628333,Intent Walk
628333,Strikeout
593372,Single
593372,Double Play
593372,Single
593372,Single
593372,Strikeout
628333,Double
628333,Single
456496,Flyout
456496,Walk
456496,Strikeout
456496,Strikeout
593372,Single
593372,Sac Bunt
593372,Groundout
593372,Walk
329092,Strikeout
518875,Flyout
518875,Strikeout
518875,Groundout
595307,Groundout
595307,Lineout
595307,Groundout
543506,Field Error
543506,Groundout
543506,Sac Fly
543506,Strikeout
572096,Groundout
572096,Single
572096,Flyout
572096,Groundout
608665,Pop Out
608665,Double
608665,Walk
608665,Strikeout
433587,Single
433587,Walk
433587,Single
433587,Forceout
433587,Lineout
433587,Runner Out
608665,Groundout
608665,Single
608665,Grounded Into DP
433587,Walk
433587,Single
433587,Single
433587,Strikeout
433587,Flyout
433587,Groundout
608665,Groundout
608665,Groundout
608665,Groundout
433587,Groundout
433587,Groundout
433587,Groundout
608665,Groundout
608665,Groundout
608665,Flyout
433587,Lineout
433587,Single
433587,Flyout
433587,Single
433587,Forceout
608665,Flyout
608665,Groundout
608665,Single
608665,Lineout
433587,Double
433587,Groundout
433587,Groundout
433587,Strikeout
608665,Lineout
608665,Flyout
608665,Groundout
433587,Single
433587,Sac Bunt
433587,Strikeout
433587,Strikeout
608665,Single
608665,Single
608665,Flyout
608665,Groundout
608665,Flyout
433587,Single
433587,Single
433587,Sac Fly
433587,Strikeout
433587,Strikeout
519141,Single
519141,Forceout
519141,Strikeout
519141,Lineout
543716,Strikeout
543716,Flyout
543716,Pop Out
461325,Strikeout
461325,Groundout
461325,Walk
461325,Groundout
544931,Groundout
544931,Flyout
544931,Strikeout
518516,Home Run
518516,Double
518516,Home Run
518516,Single
518516,Flyout
518516,Flyout
518516,Strikeout
544931,Groundout
544931,Walk
544931,Strikeout
518516,Strikeout
518516,Strikeout
518516,Groundout
544931,Groundout
544931,Single
544931,Strikeout
544931,Walk
544931,Forceout
518516,Groundout
518516,Groundout
518516,Groundout
544931,Groundout
544931,Groundout
543699,Groundout
518516,Single
518516,Forceout
518516,Strikeout
518516,Double
518516,Lineout
543699,Groundout
543699,Groundout
543699,Strikeout
518516,Lineout
518516,Pop Out
518516,Walk
518516,Groundout
543699,Strikeout
543699,Strikeout
543699,Groundout
518516,Double
518516,Single
433589,Forceout
433589,Double
433589,Lineout
433589,Strikeout
543699,Groundout
543699,Single
543699,Double
543699,Sac Fly
543699,Lineout
433589,Single
433589,Double
433589,Pop Out
433589,Intent Walk
433589,Walk
433589,Sac Fly
433589,Single
433589,Flyout
543699,Groundout
543699,Double
543699,Double
543699,Groundout
543699,Single
466948,Strikeout
466948,Groundout
466948,Single
466948,Groundout
445163,Hit By Pitch
445163,Double
445163,Groundout
445163,Strikeout
445163,Lineout
501381,Strikeout
501381,Strikeout
501381,Single
501381,Single
501381,Strikeout
501992,Single
501992,Single
501992,Single
501992,Sac Fly
501992,Strikeout
501992,Groundout
501381,Double
501381,Walk
501381,Bunt Pop Out
501381,Strikeout
501381,Groundout
501992,Lineout
501992,Single
501992,Pop Out
501992,Strikeout
501381,Strikeout
501381,Groundout
501381,Lineout
501992,Groundout
501992,Strikeout
501992,Strikeout
501381,Single
501381,Strikeout
501381,Groundout
501381,Groundout
501992,Double
501992,Groundout
501992,Flyout
501992,Strikeout
501381,Strikeout
501381,Lineout
501381,Strikeout
501992,Walk
501992,Strikeout - DP
501992,Walk
501992,Strikeout
501381,Flyout
501381,Strikeout
501381,Strikeout
501992,Strikeout
501992,Strikeout
501992,Groundout
501381,Pop Out
501381,Groundout
501381,Lineout
501992,Strikeout
501992,Flyout
501992,Pop Out
501381,Double
458677,Strikeout
458677,Strikeout
476454,Groundout
460156,Lineout
460156,Flyout
460156,Groundout
476454,Single
476454,Home Run
476454,Pop Out
476454,Strikeout
476454,Strikeout
502202,Double
502202,Walk
502202,Sac Bunt
456034,Groundout
456034,Strikeout
456034,Walk
456034,Groundout
285079,Hit By Pitch
285079,Double
285079,Groundout
285079,Home Run
285079,Groundout
285079,Double
285079,Triple
285079,Hit By Pitch
285079,Forceout
456034,Strikeout
456034,Strikeout
456034,Single
456034,Strikeout
285079,Single
285079,Lineout
285079,Groundout
456034,Flyout
456034,Double
456034,Lineout
456034,Lineout
285079,Walk
285079,Single
285079,Fielders Choice Out
285079,Grounded Into DP
456034,Single
456034,Grounded Into DP
456034,Pop Out
285079,Single
285079,Single
285079,Strikeout
285079,Single
285079,Single
285079,Flyout
456034,Strikeout
456034,Home Run
456034,Single
456034,Single
456034,Pop Out
285079,Walk
285079,Flyout
285079,Grounded Into DP
456034,Double
456034,Groundout
456034,Lineout
456034,Groundout
285079,Flyout
285079,Flyout
285079,Single
572193,Lineout
456034,Strikeout
456034,Strikeout
456034,Single
456034,Forceout
572193,Groundout
572193,Strikeout
572193,Strikeout
456379,Strikeout
456379,Lineout
456379,Groundout
447755,Walk
447755,Strikeout
447755,Hit By Pitch
447755,Field Error
447755,Single
447755,Single
446399,Grounded Into DP
594815,Single
594815,Groundout
594815,Home Run
594815,Pop Out
594815,Field Error
594815,Groundout
407890,Double
407890,Single
407890,Hit By Pitch
407890,Single
407890,Sac Fly
407890,Grounded Into DP
450351,Groundout
450351,Groundout
450351,Home Run
450351,Walk
450351,Strikeout
407890,Single
407890,Single
407890,Walk
407890,Sac Fly
407890,Lineout
407890,Single
407890,Flyout
450351,Groundout
450351,Strikeout
450351,Strikeout
407890,Double
407890,Single
407890,Lineout
407890,Single
407890,Strikeout
407890,Single
407890,Groundout
450351,Pop Out
450351,Walk
450351,Forceout
450351,Groundout
407890,Flyout
407890,Home Run
407890,Flyout
407890,Lineout
450351,Groundout
450351,Groundout
450351,Groundout
407890,Walk
407890,Double
519168,Walk
519168,Forceout
519168,Home Run
519168,Groundout
519168,Groundout
450351,Strikeout
450351,Single
450351,Single
450351,Forceout
450351,Pop Out
519168,Flyout
519168,Pop Out
519168,Lineout
450351,Groundout
450351,Double
450351,Double
450351,Single
450351,Grounded Into DP
519168,Single
519168,Flyout
519168,Groundout
519168,Flyout
641627,Pop Out
641627,Groundout
641627,Single
641627,Home Run
641627,Single
641627,Field Error
641627,Flyout
519168,Strikeout
519168,Lineout
519168,Flyout
501925,Lineout
501925,Double
501925,Flyout
501925,Strikeout
489294,Single
489294,Pop Out
489294,Pop Out
489294,Walk
489294,Flyout
434718,Triple
434718,Sac Fly
434718,Flyout
434718,Lineout
607074,Strikeout
607074,Field Error
607074,Double
607074,Walk
607074,Flyout
607074,Forceout
456068,Flyout
456068,Groundout
456068,Flyout
607074,Groundout
607074,Home Run
607074,Walk
607074,Sac Bunt
607074,Strikeout
456068,Lineout
456068,Pop Out
456068,Strikeout
607074,Strikeout
607074,Flyout
607074,Walk
607074,Lineout
456068,Walk
456068,Strikeout
456068,Hit By Pitch
456068,Double
456068,Strikeout
607074,Strikeout
607074,Groundout
607074,Lineout
456068,Lineout
456068,Groundout
456068,Single
456068,Groundout
607074,Walk
607074,Strikeout
607074,Strikeout
607074,Strikeout
456068,Pop Out
456068,Flyout
456068,Groundout
607074,Single
607074,Single
543900,Pop Out
543900,Pop Out
543900,Double
543900,Groundout
456068,Groundout
456068,Single
456068,Double
456068,Flyout
543900,Single
543900,Walk
543900,Single
543900,Single
543359,Lineout
543359,Field Error
543359,Field Error
543359,Groundout
543359,Strikeout
475054,Strikeout
475054,Groundout
475054,Single
475054,Strikeout
453222,Groundout
453222,Double
453222,Sac Fly
453222,Single
453222,Strikeout
475054,Groundout
475054,Flyout
475054,Strikeout
453222,Groundout
453222,Strikeout
453222,Strikeout
451085,Groundout
451085,Strikeout
451085,Walk
451085,Strikeout
543037,Strikeout
543037,Lineout
543037,Strikeout
517593,Strikeout
517593,Flyout
517593,Groundout
543037,Walk
543037,Single
543037,Grounded Into DP
543037,Single
543037,Single
543037,Strikeout
517593,Strikeout
517593,Strikeout
517593,Strikeout
543037,Double
543037,Sac Bunt
543037,Single
543037,Grounded Into DP
517593,Walk
517593,Single
517593,Forceout
517593,Strikeout
517593,Runner Out
543037,Lineout
543037,Groundout
543037,Groundout
517593,Strikeout
517593,Strikeout
517593,Groundout
543037,Groundout
543037,Strikeout
543037,Groundout
517593,Single
517593,Home Run
517593,Flyout
517593,Single
517593,Sac Bunt
517593,Single
517593,Single
517593,Double
444935,Lineout
543037,Lineout
543037,Groundout
543037,Pop Out
444935,Flyout
444935,Groundout
453249,Strikeout
543037,Groundout
543037,Groundout
543037,Strikeout
453249,Pop Out
453249,Groundout
453249,Field Error
519240,Walk
444436,Walk
444436,Forceout
543037,Groundout
543037,Flyout
543037,Lineout
444436,Groundout
444436,Groundout
444436,Single
444436,Flyout
453343,Groundout
453343,Groundout
453343,Hit By Pitch
453343,Strikeout
523989,Single
523989,Single
523989,Home Run
523989,Single
523989,Single
523989,Single
523989,Grounded Into DP
523989,Groundout
407822,Flyout
407822,Pop Out
407822,Strikeout
523989,Strikeout
523989,Groundout
523989,Strikeout
407822,Home Run
407822,Walk
407822,Lineout
407822,Double
407822,Groundout
407822,Groundout
523989,Lineout
523989,Groundout
523989,Lineout
407822,Single
407822,Grounded Into DP
407822,Strikeout
523989,Pop Out
523989,Lineout
523989,Lineout
407822,Lineout
407822,Strikeout
407822,Strikeout
523989,Strikeout
523989,Lineout
523989,Groundout
407822,Strikeout
407822,Strikeout
407822,Groundout
523989,Single
523989,Home Run
523989,Walk
424144,Strikeout
424144,Single
424144,Strikeout
424144,Strikeout
407822,Double
407822,Groundout
407822,Walk
407822,Sac Fly
407822,Single
407822,Groundout
424144,Groundout
456696,Groundout
456696,Groundout
115629,Strikeout
115629,Strikeout
115629,Flyout
605177,Single
605177,Walk
605177,Sac Bunt
605177,Intent Walk
605177,Grounded Into DP
623184,Lineout
623184,Double
623184,Double
623184,Single
592454,Strikeout
592454,Walk
457429,Strikeout
518567,Lineout
518567,Double
518567,Lineout
518567,Pop Out
446099,Flyout
446099,Single
446099,Single
446099,Lineout
446099,Strikeout
593958,Strikeout
593958,Strikeout
593958,Single
593958,Flyout
621121,Walk
621121,Strikeout
621121,Forceout
621121,Strikeout
593958,Single
593958,Strikeout
593958,Single
593958,Groundout
593958,Batter Interference
621121,Walk
621121,Single
621121,Flyout
621121,Walk
621121,Single
621121,Flyout
593958,Strikeout
593958,Lineout
593958,Single
593958,Pop Out
621121,Single
621121,Single
621121,Strikeout
621121,Grounded Into DP
593958,Walk
593958,Strikeout
593958,Single
593958,Flyout
593958,Single
593958,Pop Out
621121,Single
621121,Grounded Into DP
621121,Flyout
593958,Strikeout
593958,Walk
593958,Strikeout
593958,Strikeout
621121,Single
621121,Double
621121,Pop Out
621121,Fielders Choice Out
621121,Groundout
468396,Walk
468396,Strikeout
468396,Flyout
501789,Field Error
501789,Double
501789,Sac Bunt
501789,Groundout
501789,Single
501789,Walk
501789,Flyout
468396,Strikeout
468396,Single
468396,Lineout
468396,Home Run
468396,Home Run
518927,Walk
598264,Strikeout
501789,Strikeout
448609,Walk
448609,Home Run
448609,Flyout
448609,Flyout
547749,Pop Out
547749,Walk
547749,Strikeout
547749,Flyout
451661,Flyout
451661,Walk
451661,Flyout
451661,Flyout
493157,Field Error
493157,Flyout
493157,Strikeout
493157,Strikeout
543294,Groundout
543294,Single
543294,Grounded Into DP
502009,Flyout
502009,Walk
502009,Single
502009,Strikeout
502009,Flyout
543294,Strikeout
543294,Strikeout
543294,Single
543294,Strikeout
502009,Strikeout
502009,Lineout
502009,Strikeout
543294,Groundout
543294,Groundout
543294,Strikeout
502009,Strikeout
502009,Groundout
502009,Strikeout
543294,Groundout
543294,Strikeout
543294,Strikeout
502009,Strikeout
502009,Strikeout
502009,Walk
502009,Groundout
543294,Groundout
543294,Flyout
543294,Groundout
502009,Hit By Pitch
502009,Forceout
502009,Groundout
502009,Groundout
543294,Flyout
543294,Single
543294,Forceout
543294,Runner Out
502009,Groundout
502009,Flyout
502009,Groundout
543294,Walk
